,DateTime,players,viewers,event,%chg_players,%chg_viewers,title
1011,2017-10-08,716458,72378,No,-0.034637850073770626,0.035272914521112364,DOTA 2
1012,2017-10-09,639707,95307,No,-0.1071256095960964,0.3167951587498963,DOTA 2
1013,2017-10-10,625464,39612,No,-0.02226488064066834,-0.5843747049010042,DOTA 2
1014,2017-10-11,622666,53334,No,-0.004473478889272631,0.34641017873371704,DOTA 2
1015,2017-10-12,816110,109844,No,0.31067056816977323,1.0595492556343045,DOTA 2
1016,2017-10-13,778608,214221,No,-0.045952138804817966,0.950229416263064,DOTA 2
1017,2017-10-14,751216,172805,No,-0.03518073279493661,-0.19333305324874783,DOTA 2
1018,2017-10-15,729715,200963,No,-0.028621594854209675,0.16294667399670137,DOTA 2
1019,2017-10-16,629981,49949,No,-0.13667527733430174,-0.7514517597766753,DOTA 2
1020,2017-10-17,630984,35838,No,0.0015921115081247716,-0.2825081583214879,DOTA 2
1021,2017-10-18,612579,44227,No,-0.02916872694077821,0.23408114292092197,DOTA 2
1022,2017-10-19,619587,92575,No,0.011440157106267002,1.0931783752006692,DOTA 2
1023,2017-10-20,837599,178076,No,0.3518666466533351,0.9235862813934648,DOTA 2
1024,2017-10-21,744024,142512,No,-0.11171813719930423,-0.19971248231092342,DOTA 2
1025,2017-10-22,709881,151325,No,-0.04588964872100898,0.06184040642191535,DOTA 2
1026,2017-10-23,629061,53722,No,-0.11385006782826979,-0.6449892615232116,DOTA 2
1027,2017-10-24,632817,49854,No,0.005970804103258676,-0.07200029782956707,DOTA 2
1028,2017-10-25,620282,47433,No,-0.019808254203031894,-0.04856180045733538,DOTA 2
1029,2017-10-26,635460,176526,No,0.024469515478443782,2.7215862374296376,DOTA 2
1030,2017-10-27,665748,230035,No,0.047663110187895485,0.303122486205998,DOTA 2
1031,2017-10-28,741867,189661,No,0.11433605508390565,-0.17551242202273565,DOTA 2
1032,2017-10-29,738394,282934,No,-0.004681432116538375,0.49178797960571763,DOTA 2
1033,2017-10-30,720932,124045,No,-0.023648621196813657,-0.5615761979825684,DOTA 2
1034,2017-10-31,693089,88073,No,-0.03862084080051931,-0.2899915353299206,DOTA 2
1035,2017-11-01,788741,77702,No,0.13800825002272443,-0.11775458994243415,DOTA 2
1036,2017-11-02,760272,132456,No,-0.03609423118615618,0.7046665465496385,DOTA 2
1037,2017-11-03,764641,159662,No,0.005746627522781322,0.20539650902941364,DOTA 2
1038,2017-11-04,807834,174284,No,0.05648794663116408,0.09158096478811495,DOTA 2
1039,2017-11-05,779509,196988,No,-0.035062896585189574,0.13027013380459485,DOTA 2
1040,2017-11-06,741044,121133,No,-0.04934516471265882,-0.38507421771884587,DOTA 2
1041,2017-11-07,679878,112741,No,-0.08254030799790568,-0.0692792220121684,DOTA 2
1042,2017-11-08,649690,142167,No,-0.04440208390328848,0.2610053130626835,DOTA 2
1043,2017-11-09,677750,173507,No,0.04318982899536694,0.22044496964837124,DOTA 2
1044,2017-11-10,727364,148724,No,0.07320398376982662,-0.142835735734005,DOTA 2
1045,2017-11-11,786940,113472,No,0.08190672070655136,-0.23702966568946504,DOTA 2
1046,2017-11-12,758069,185104,No,-0.036687676315856343,0.6312746756909193,DOTA 2
1047,2017-11-13,690572,134715,No,-0.08903806909397427,-0.2722199412222318,DOTA 2
1048,2017-11-14,634089,227242,No,-0.08179161622539,0.6868351705452251,DOTA 2
1049,2017-11-15,619877,182013,No,-0.022413257444932833,-0.1990345094656798,DOTA 2
1050,2017-11-16,640608,182383,No,0.03344373157900682,0.0020328218314076274,DOTA 2
1051,2017-11-17,719090,78581,No,0.1225117388480943,-0.5691429574028282,DOTA 2
1052,2017-11-18,752560,150287,No,0.04654493874202115,0.9125106577925961,DOTA 2
1053,2017-11-19,725103,133504,No,-0.036484798554268116,-0.11167299899525573,DOTA 2
1054,2017-11-20,659041,125464,No,-0.09110705651472961,-0.06022291466922336,DOTA 2
1055,2017-11-21,661700,152591,No,0.004034650348005764,0.21621341580054843,DOTA 2
1056,2017-11-22,612966,223843,No,-0.0736496901919299,0.4669475919287507,DOTA 2
1057,2017-11-23,710240,114170,No,0.1586939569242014,-0.4899550131118686,DOTA 2
1058,2017-11-24,747663,112839,No,0.052690639783735005,-0.011658053779451727,DOTA 2
1059,2017-11-25,864584,101949,No,0.15638195283169032,-0.09650918565389621,DOTA 2
1060,2017-11-26,813528,155037,No,-0.05905267735697173,0.5207309537121503,DOTA 2
1061,2017-11-27,673581,66851,No,-0.17202481045520257,-0.56880615594987,DOTA 2
1062,2017-11-28,690391,106401,No,0.024956167112789807,0.5916141867735711,DOTA 2
1063,2017-11-29,666134,82303,No,-0.03513516253832971,-0.22648283380795298,DOTA 2
1064,2017-11-30,683324,64660,No,0.025805618689332732,-0.2143664264972115,DOTA 2
1065,2017-12-01,699223,208261,No,0.023267147063471993,2.2208629755644913,DOTA 2
1066,2017-12-02,802526,228589,No,0.14773970535866243,0.09760828959814849,DOTA 2
1067,2017-12-03,773657,293383,No,-0.03597266630613838,0.2834519596306033,DOTA 2
1068,2017-12-04,707020,71431,No,-0.08613248506767213,-0.7565264517712342,DOTA 2
1069,2017-12-05,719675,60904,No,0.01789906933325791,-0.14737298931836318,DOTA 2
1070,2017-12-06,646820,51844,No,-0.10123319553965326,-0.14875870221988707,DOTA 2
1071,2017-12-07,646457,57022,No,-0.0005612071364521354,0.09987655273512841,DOTA 2
1072,2017-12-08,700175,110234,No,0.08309601412004208,0.9331836834905827,DOTA 2
1073,2017-12-09,790683,121776,No,0.12926482665048034,0.104704537619972,DOTA 2
1074,2017-12-10,723585,147388,No,-0.08486081021091896,0.21032058862173164,DOTA 2
1075,2017-12-11,648467,67463,No,-0.10381365008948495,-0.5422761690232583,DOTA 2
1076,2017-12-12,658943,78075,No,0.016155024079868463,0.15730103908809268,DOTA 2
1077,2017-12-13,618393,109668,No,-0.061537947895341505,0.40464937560038416,DOTA 2
1078,2017-12-14,621950,121715,No,0.005752005601615817,0.10984972827078088,DOTA 2
1079,2017-12-15,796810,101040,No,0.2811480022509849,-0.16986402661956213,DOTA 2
1080,2017-12-16,864939,115982,No,0.08550218998255543,0.1478820269200316,DOTA 2
1081,2017-12-17,852159,135636,No,-0.014775608453312938,0.16945732958562543,DOTA 2
1082,2017-12-18,796896,116100,No,-0.06485057366054925,-0.1440325577280368,DOTA 2
1083,2017-12-19,802183,60664,No,0.006634491828293676,-0.4774849267872524,DOTA 2
1084,2017-12-20,676223,92716,No,-0.15702152750681575,0.5283528946327312,DOTA 2
1085,2017-12-21,670751,91246,No,-0.008092005152146586,-0.015854868631088537,DOTA 2
1086,2017-12-22,685073,123155,No,0.021352185833491077,0.3497030006794819,DOTA 2
1087,2017-12-23,730239,62228,No,0.06592874044079977,-0.4947180382444887,DOTA 2
1088,2017-12-24,714067,46365,No,-0.0221461740608212,-0.2549174005270939,DOTA 2
1089,2017-12-25,725389,48123,No,0.015855655001561386,0.037916531866709846,DOTA 2
1090,2017-12-26,804158,45837,No,0.10858863313339473,-0.047503272863287815,DOTA 2
1091,2017-12-27,829471,48524,No,0.031477644940422156,0.05862076488426382,DOTA 2
1092,2017-12-28,701863,39668,No,-0.15384262982069297,-0.18250762509273766,DOTA 2
1093,2017-12-29,704433,47434,No,0.0036616832629730034,0.19577493193506101,DOTA 2
1094,2017-12-30,730266,47182,No,0.036672046880256826,-0.005312644938229916,DOTA 2
1095,2017-12-31,648744,41940,No,-0.11163329526501298,-0.1111016913229621,DOTA 2
1096,2018-01-01,679635,45355,No,0.047616625356072584,0.08142584644730566,DOTA 2
1097,2018-01-02,707766,48657,No,0.0413913350548456,0.07280343953257629,DOTA 2
1098,2018-01-03,697706,51738,No,-0.014213737308658492,0.0633207965965843,DOTA 2
1099,2018-01-04,706176,133569,No,0.012139783805786397,1.5816421199118635,DOTA 2
1100,2018-01-05,734940,150367,No,0.04073205546492664,0.12576271440229392,DOTA 2
1101,2018-01-06,780059,134694,No,0.061391406101178436,-0.10423164657138861,DOTA 2
1102,2018-01-07,775539,181512,No,-0.005794433497979035,0.34758786582921286,DOTA 2
1103,2018-01-08,765307,129984,No,-0.013193404844888512,-0.2838820573846357,DOTA 2
1104,2018-01-09,759245,60335,No,-0.007921004250581842,-0.535827486459872,DOTA 2
1105,2018-01-10,608220,83474,No,-0.19891471132506633,0.3835087428524073,DOTA 2
1106,2018-01-11,641474,90669,No,0.05467429548518621,0.0861945036777918,DOTA 2
1107,2018-01-12,671365,76574,No,0.046597367936970224,-0.1554555581290188,DOTA 2
1108,2018-01-13,739483,79284,No,0.10146194692901767,0.03539060255439175,DOTA 2
1109,2018-01-14,738549,104723,No,-0.0012630445865557949,0.3208591897482469,DOTA 2
1110,2018-01-15,682159,68823,No,-0.07635241534414106,-0.3428091250250661,DOTA 2
1111,2018-01-16,716260,64167,No,0.049989811759428626,-0.06765180244976243,DOTA 2
1112,2018-01-17,587276,74146,No,-0.1800798592689805,0.1555160752411675,DOTA 2
1113,2018-01-18,616503,60672,No,0.049767060121646445,-0.18172254740646832,DOTA 2
1114,2018-01-19,661394,66056,No,0.07281554185462191,0.08873945147679319,DOTA 2
1115,2018-01-20,739866,109581,No,0.11864637417333701,0.6589106212910258,DOTA 2
1116,2018-01-21,724554,151536,No,-0.020695639480662664,0.3828674679004571,DOTA 2
1117,2018-01-22,671956,54386,No,-0.0725936231115969,-0.6411017843944673,DOTA 2
1118,2018-01-23,670405,109497,No,-0.002308186845567217,1.0133306365608798,DOTA 2
1119,2018-01-24,616414,107947,No,-0.08053490054519286,-0.014155638967277673,DOTA 2
1120,2018-01-25,650583,129072,No,0.055431901287122054,0.1956978887787526,DOTA 2
1121,2018-01-26,686006,128816,No,0.05444808733090167,-0.0019833891161522565,DOTA 2
1122,2018-01-27,764256,132319,No,0.11406605773127354,0.027193826853807,DOTA 2
1123,2018-01-28,715618,182289,No,-0.06364097893899423,0.37764795683159647,DOTA 2
1124,2018-01-29,649703,45289,No,-0.09210919792403205,-0.7515538513020533,DOTA 2
1125,2018-01-30,634039,56574,No,-0.02410947771520222,0.2491775044712845,DOTA 2
1126,2018-01-31,635923,56836,No,0.0029714260479245524,0.004631102626648342,DOTA 2
1127,2018-02-01,632093,85069,No,-0.006022741747035432,0.4967450207614892,DOTA 2
1128,2018-02-02,702049,118498,No,0.11067358758916801,0.39296335915550906,DOTA 2
1129,2018-02-03,782579,131264,No,0.11470709309464144,0.10773177606373108,DOTA 2
1130,2018-02-04,723465,163328,No,-0.07553742178105982,0.2442710872745002,DOTA 2
1131,2018-02-05,643777,65170,No,-0.11014769200997976,-0.6009869710031348,DOTA 2
1132,2018-02-06,653302,86820,No,0.014795495955897797,0.3322080711984041,DOTA 2
1133,2018-02-07,610232,62144,No,-0.06592663117516862,-0.2842202257544345,DOTA 2
1134,2018-02-08,612055,117577,No,0.0029873884030990894,0.8920088825952626,DOTA 2
1135,2018-02-09,645320,103955,No,0.05434969079576191,-0.11585599224338095,DOTA 2
1136,2018-02-10,686371,136349,No,0.06361340110332847,0.31161560290510315,DOTA 2
1137,2018-02-11,677416,92467,No,-0.01304687989440112,-0.3218358770508034,DOTA 2
1138,2018-02-12,604460,181148,No,-0.10769748573992943,0.9590556631014309,DOTA 2
1139,2018-02-13,594668,102393,No,-0.01619958309896441,-0.4347550069556385,DOTA 2
1140,2018-02-14,556587,88095,No,-0.06403741247216932,-0.1396384518472943,DOTA 2
1141,2018-02-15,596452,83155,No,0.07162402283919667,-0.05607582723196547,DOTA 2
1142,2018-02-16,604853,78170,No,0.014084955704734003,-0.059948289339185834,DOTA 2
1143,2018-02-17,640124,83480,No,0.05831334225010054,0.06792887296916983,DOTA 2
1144,2018-02-18,636921,57364,No,-0.005003718029631732,-0.31284139913751796,DOTA 2
1145,2018-02-19,572608,59767,No,-0.10097484617401531,0.04189038421309532,DOTA 2
1146,2018-02-20,577711,173367,No,0.008911855929361723,1.9007144410795256,DOTA 2
1147,2018-02-21,575739,140961,No,-0.0034134714416031997,-0.1869213864230217,DOTA 2
1148,2018-02-22,599689,182484,No,0.041598710526818516,0.2945708387426309,DOTA 2
1149,2018-02-23,630666,159938,No,0.05165510789759353,-0.12355055785712721,DOTA 2
1150,2018-02-24,684577,223560,No,0.08548264850174259,0.39779164426215163,DOTA 2
1151,2018-02-25,664000,292339,No,-0.0300579774079468,0.3076534263732331,DOTA 2
1152,2018-02-26,600983,71739,No,-0.09490512048192767,-0.7546033885318073,DOTA 2
1153,2018-02-27,604004,61231,No,0.005026764484186819,-0.146475417834093,DOTA 2
1154,2018-02-28,589949,57662,No,-0.023269713445606355,-0.05828746876582125,DOTA 2
1155,2018-03-01,601283,60923,No,0.019211830175150713,0.05655370954874961,DOTA 2
1156,2018-03-02,647604,60139,No,0.07703693601848038,-0.012868703117049352,DOTA 2
1157,2018-03-03,780113,52463,No,0.20461423956615454,-0.12763763946856455,DOTA 2
1158,2018-03-04,675024,215312,No,-0.13470997150412822,3.1040733469302175,DOTA 2
1159,2018-03-05,581450,218370,No,-0.13862321932257227,0.014202645463327723,DOTA 2
1160,2018-03-06,597098,170312,No,0.026912030269154785,-0.22007601776800845,DOTA 2
1161,2018-03-07,601473,241687,No,0.007327105433278858,0.4190837991450984,DOTA 2
1162,2018-03-08,618572,62145,No,0.028428541264528873,-0.7428699102558267,DOTA 2
1163,2018-03-09,664760,275534,No,0.07466875319283761,3.4337275726124385,DOTA 2
1164,2018-03-10,703841,360332,No,0.05878963836572604,0.3077587520959302,DOTA 2
1165,2018-03-11,658069,397940,No,-0.06503173301924725,0.10437041395157798,DOTA 2
1166,2018-03-12,573511,74752,No,-0.1284941244763087,-0.8121525858169574,DOTA 2
1167,2018-03-13,626122,45364,No,0.09173494492695,-0.39313998287671237,DOTA 2
1168,2018-03-14,608757,69600,No,-0.027734211543437248,0.5342562384269465,DOTA 2
1169,2018-03-15,609285,85701,No,0.0008673411558306476,0.23133620689655165,DOTA 2
1170,2018-03-16,673603,86000,Yes,0.10556307803408904,0.0034888741088201503,DOTA 2
1171,2018-03-17,766493,178800,Yes,0.13790021719024415,1.0790697674418603,DOTA 2
1172,2018-03-18,730821,131771,Yes,-0.04653923780125846,-0.26302572706935123,DOTA 2
1173,2018-03-19,624649,54826,Yes,-0.14527770822130182,-0.5839296962154039,DOTA 2
1174,2018-03-20,588361,76386,Yes,-0.05809342526763028,0.3932440812753073,DOTA 2
1175,2018-03-21,610111,167263,Yes,0.036967100130702146,1.1897075380305293,DOTA 2
1176,2018-03-22,605007,159707,Yes,-0.008365690833307404,-0.04517436611802972,DOTA 2
1177,2018-03-23,652831,143008,Yes,0.0790470192906858,-0.10456022591370451,DOTA 2
1178,2018-03-24,730665,174028,Yes,0.11922534315925559,0.21691094204520023,DOTA 2
1179,2018-03-25,714845,164924,Yes,-0.021651509241581324,-0.05231342082883217,DOTA 2
1180,2018-03-26,620067,76680,Yes,-0.13258538564304145,-0.5350585724333632,DOTA 2
1181,2018-03-27,617144,74466,Yes,-0.0047140067121779206,-0.02887323943661968,DOTA 2
1182,2018-03-28,623540,50779,Yes,0.010363869696537575,-0.3180914779899552,DOTA 2
1183,2018-03-29,653680,145727,Yes,0.048336915033518224,1.8698280785364028,DOTA 2
1184,2018-03-30,667909,168921,Yes,0.021767531513890548,0.1591606222594304,DOTA 2
1185,2018-03-31,716912,167181,Yes,0.07336777914356607,-0.01030067309570748,DOTA 2
1186,2018-04-01,683745,221943,Yes,-0.04626369763653004,0.32756114630251054,DOTA 2
1187,2018-04-02,631933,51663,Yes,-0.07577678813007771,-0.767224016977332,DOTA 2
1188,2018-04-03,614594,164468,No,-0.027438035361343704,2.1834775371155373,DOTA 2
1189,2018-04-04,650948,197140,No,0.05915124456145038,0.19865262543473494,DOTA 2
1190,2018-04-05,646034,182069,No,-0.00754899008830201,-0.07644820939433905,DOTA 2
1191,2018-04-06,682642,257290,No,0.05666574824235249,0.4131455656921277,DOTA 2
1192,2018-04-07,733580,266263,No,0.07461890712848018,0.034875043724979626,DOTA 2
1193,2018-04-08,700501,46178,No,-0.04509255977534832,-0.8265699702925303,DOTA 2
1194,2018-04-09,643437,50786,No,-0.0814616966999333,0.09978777772965475,DOTA 2
1195,2018-04-10,633481,49791,No,-0.015473154325909122,-0.019592013547040543,DOTA 2
1196,2018-04-11,616710,51766,No,-0.026474353611236956,0.03966580305677736,DOTA 2
1197,2018-04-12,629749,102437,No,0.02114283861134081,0.9788471197310977,DOTA 2
1198,2018-04-13,658821,143613,No,0.046164424238863466,0.40196413405312525,DOTA 2
1199,2018-04-14,719957,174565,No,0.09279607055634242,0.2155236642922298,DOTA 2
1200,2018-04-15,684185,131946,No,-0.049686300709625764,-0.24414401512330652,DOTA 2
1201,2018-04-16,624873,72954,No,-0.08669000343474353,-0.4470919921786185,DOTA 2
1202,2018-04-17,626549,56869,No,0.002682145011866366,-0.2204813992378759,DOTA 2
1203,2018-04-18,616732,72767,No,-0.015668367517943538,0.2795547662170954,DOTA 2
1204,2018-04-19,621653,70949,No,0.00797915464091381,-0.02498385257053337,DOTA 2
1205,2018-04-20,658317,64858,No,0.05897824027230625,-0.08585039958279894,DOTA 2
1206,2018-04-21,721058,88949,No,0.09530514934294576,0.37144222763575807,DOTA 2
1207,2018-04-22,699732,123521,No,-0.029575984178803916,0.38867216045149466,DOTA 2
1208,2018-04-23,626308,63947,No,-0.10493160238491306,-0.4822985565207536,DOTA 2
1209,2018-04-24,625567,68580,No,-0.001183123958180321,0.07245062317231454,DOTA 2
1210,2018-04-25,608569,61407,No,-0.027172149426040737,-0.10459317585301842,DOTA 2
1211,2018-04-26,614264,51441,No,0.009358018564862736,-0.1622942009868582,DOTA 2
1212,2018-04-27,638021,172656,No,0.03867555318234506,2.3563888726891,DOTA 2
1213,2018-04-28,671635,222651,No,0.05268478623744355,0.28956422018348627,DOTA 2
1214,2018-04-29,665584,252145,No,-0.009009357761283976,0.13246740414370461,DOTA 2
1215,2018-04-30,672306,310168,No,0.010099401427918986,0.23011759106863106,DOTA 2
1216,2018-05-01,673089,323253,No,0.0011646482405334169,0.042186814887415824,DOTA 2
1217,2018-05-02,641728,256712,No,-0.0465926497090281,-0.20584805090749347,DOTA 2
1218,2018-05-03,632178,42059,No,-0.014881694425052383,-0.8361627037302503,DOTA 2
1219,2018-05-04,684080,294292,No,0.08210029453729795,5.997123088994032,DOTA 2
1220,2018-05-05,722102,334206,No,0.05558121857092746,0.13562720019572394,DOTA 2
1221,2018-05-06,714768,372562,No,-0.010156459890708014,0.11476753858398703,DOTA 2
1222,2018-05-07,656976,50557,No,-0.08085420723927206,-0.8642990965262158,DOTA 2
1223,2018-05-08,681052,75933,No,0.036646696378558774,0.5019285163281049,DOTA 2
1224,2018-05-09,766124,75303,No,0.12491263515854878,-0.008296787957804863,DOTA 2
1225,2018-05-10,763122,91160,No,-0.003918425737870157,0.21057593986959344,DOTA 2
1226,2018-05-11,787753,79349,No,0.03227662156247635,-0.129563405002194,DOTA 2
1227,2018-05-12,850371,93818,No,0.07948938309343156,0.18234634336916655,DOTA 2
1228,2018-05-13,831583,56731,No,-0.02209388608031082,-0.3953079366432881,DOTA 2
1229,2018-05-14,732975,107534,No,-0.11857866262297334,0.8955068657347836,DOTA 2
1230,2018-05-15,731898,93166,No,-0.001469354343599738,-0.13361355478267334,DOTA 2
1231,2018-05-16,733331,104552,No,0.0019579230985737883,0.12221196573857407,DOTA 2
1232,2018-05-17,739475,43965,No,0.008378208476117921,-0.5794915448771902,DOTA 2
1233,2018-05-18,741090,129846,No,0.002183981879035901,1.953394745820539,DOTA 2
1234,2018-05-19,826910,128660,No,0.11580239916879198,-0.009133897078077102,DOTA 2
1235,2018-05-20,788473,167380,No,-0.04648268856344706,0.3009482356598787,DOTA 2
1236,2018-05-21,735506,64523,No,-0.06717668201701266,-0.6145118891145895,DOTA 2
1237,2018-05-22,718829,57054,No,-0.022674186206502744,-0.11575717186119683,DOTA 2
1238,2018-05-23,712164,143232,No,-0.009272024361844045,1.5104637711641602,DOTA 2
1239,2018-05-24,708239,117963,No,-0.005511370976348129,-0.17642007372654156,DOTA 2
1240,2018-05-25,728096,118891,No,0.028037145652809237,0.007866873511185757,DOTA 2
1241,2018-05-26,793048,166089,No,0.08920801652529331,0.3969854740897125,DOTA 2
1242,2018-05-27,769700,258075,No,-0.029440840907486,0.5538355941693911,DOTA 2
1243,2018-05-28,740924,52227,No,-0.03738599454332858,-0.7976285963382738,DOTA 2
1244,2018-05-29,719200,54757,No,-0.02932014619583112,0.048442376548528454,DOTA 2
1245,2018-05-30,706263,54597,No,-0.01798804226918793,-0.0029220008400752118,DOTA 2
1246,2018-05-31,716262,53614,No,0.014157615505838494,-0.01800465227027126,DOTA 2
1247,2018-06-01,738643,50932,No,0.031246945949945593,-0.050024247398067656,DOTA 2
1248,2018-06-02,783354,199654,No,0.06053127153442195,2.9200109950522264,DOTA 2
1249,2018-06-03,765986,139156,No,-0.022171329947890728,-0.3030142145912429,DOTA 2
1250,2018-06-04,693319,192580,No,-0.0948672691145791,0.3839144557187617,DOTA 2
1251,2018-06-05,696025,214478,No,0.003902965301686434,0.11370858863848787,DOTA 2
1252,2018-06-06,675772,157274,No,-0.029098092740921677,-0.26671266983093833,DOTA 2
1253,2018-06-07,732203,187184,No,0.08350597538814863,0.19017765174154655,DOTA 2
1254,2018-06-08,785040,57356,No,0.07216168193793249,-0.6935849217881871,DOTA 2
1255,2018-06-09,775795,229412,No,-0.011776469988790339,2.9997907803891484,DOTA 2
1256,2018-06-10,797767,356724,No,0.028321914938869153,0.5549491744111033,DOTA 2
1257,2018-06-11,753523,48286,No,-0.055459802172814876,-0.8646404503201355,DOTA 2
1258,2018-06-12,750215,53518,No,-0.004390045161196121,0.10835438843557132,DOTA 2
1259,2018-06-13,695581,48532,No,-0.07282445698899653,-0.09316491647669944,DOTA 2
1260,2018-06-14,690667,156327,No,-0.00706459779666202,2.2211118437319706,DOTA 2
1261,2018-06-15,796694,154912,No,0.1535139220492654,-0.009051539401383035,DOTA 2
1262,2018-06-16,713520,138826,No,-0.10439892857232513,-0.103839599256352,DOTA 2
1263,2018-06-17,738369,118945,No,0.03482593340060536,-0.14320804460259606,DOTA 2
1264,2018-06-18,674839,148941,No,-0.08604099034493595,0.2521837824204465,DOTA 2
1265,2018-06-19,658109,115403,No,-0.024791098321229166,-0.2251764121363493,DOTA 2
1266,2018-06-20,653552,187938,No,-0.00692438486633673,0.6285365198478376,DOTA 2
1267,2018-06-21,656156,201314,No,0.003984380737875437,0.0711724079217615,DOTA 2
1268,2018-06-22,684259,135481,No,0.04282975389998711,-0.3270165015845893,DOTA 2
1269,2018-06-23,737928,131814,No,0.0784337509627202,-0.027066525933525765,DOTA 2
1270,2018-06-24,720726,156053,No,-0.02331121735453867,0.18388790265070476,DOTA 2
1271,2018-06-25,645894,184091,No,-0.10382863945521603,0.17966972759254873,DOTA 2
1272,2018-06-26,644721,87288,No,-0.0018160874694609364,-0.5258431971144706,DOTA 2
1273,2018-06-27,646900,44480,No,0.003379756514833465,-0.4904225093941893,DOTA 2
1274,2018-06-28,675706,42664,No,0.04452929355387236,-0.04082733812949635,DOTA 2
1275,2018-06-29,700899,55960,No,0.037283966695574655,0.31164447777986126,DOTA 2
1276,2018-06-30,698215,58497,No,-0.003829367712038345,0.045335954253037825,DOTA 2
1277,2018-07-01,706227,54739,No,0.01147497547317089,-0.0642426107321743,DOTA 2
1278,2018-07-02,641938,64481,No,-0.09103163713650142,0.1779718299567037,DOTA 2
1279,2018-07-03,645397,71262,No,0.00538837083955146,0.10516276112343181,DOTA 2
1280,2018-07-04,652133,79806,No,0.010436986846855456,0.1198955965311106,DOTA 2
1281,2018-07-05,649650,63264,No,-0.003807505524179855,-0.20727764829712048,DOTA 2
1282,2018-07-06,641501,75056,No,-0.012543677364734829,0.1863935255437532,DOTA 2
1283,2018-07-07,689835,60297,No,0.07534516703793126,-0.1966398422511192,DOTA 2
1284,2018-07-08,704947,68800,No,0.02190668783114802,0.14101862447551294,DOTA 2
1285,2018-07-09,641629,74820,No,-0.08981951834676938,0.08749999999999991,DOTA 2
1286,2018-07-10,642048,72090,No,0.0006530253464229752,-0.036487570168404204,DOTA 2
1287,2018-07-11,640753,57414,No,-0.0020169831539075256,-0.203578859758635,DOTA 2
1288,2018-07-12,629668,52862,No,-0.017299958018144324,-0.07928379837670252,DOTA 2
1289,2018-07-13,653417,44371,No,0.03771670149983808,-0.16062578033369912,DOTA 2
1290,2018-07-14,664150,87746,No,0.016425957696233784,0.9775529061774582,DOTA 2
1291,2018-07-15,669554,57614,No,0.00813671610328992,-0.34340026895812914,DOTA 2
1292,2018-07-16,630702,56866,No,-0.058026686421110196,-0.012982955531641638,DOTA 2
1293,2018-07-17,638207,54202,No,0.011899439037770687,-0.04684697358702916,DOTA 2
1294,2018-07-18,641427,59586,No,0.005045384961305688,0.09933212796575774,DOTA 2
1295,2018-07-19,633501,49440,No,-0.012356823145891926,-0.17027489678783603,DOTA 2
1296,2018-07-20,661950,49891,No,0.044907584991973115,0.009122168284789733,DOTA 2
1297,2018-07-21,706228,53236,No,0.06689024850819547,0.06704616063017377,DOTA 2
1298,2018-07-22,691282,61515,No,-0.021163137117191644,0.15551506499361345,DOTA 2
1299,2018-07-23,638826,56412,No,-0.07588220147494074,-0.08295537673738118,DOTA 2
1300,2018-07-24,640014,53319,No,0.001859661316226946,-0.05482875983833224,DOTA 2
1301,2018-07-25,631484,98348,No,-0.01332783345364319,0.8445207149421408,DOTA 2
1302,2018-07-26,634774,104167,No,0.005209949895800925,0.059167446211412456,DOTA 2
1303,2018-07-27,659829,106221,No,0.03947074076758028,0.019718336901321853,DOTA 2
1304,2018-07-28,703913,115105,No,0.06681124958133089,0.08363694561339097,DOTA 2
1305,2018-07-29,694674,151365,No,-0.013125201551896337,0.3150167238608228,DOTA 2
1306,2018-07-30,650729,61770,No,-0.06325988881115463,-0.5919135863640868,DOTA 2
1307,2018-07-31,642747,52826,No,-0.012266242936767813,-0.14479520802978796,DOTA 2
1308,2018-08-01,658922,56017,No,0.02516542278688183,0.06040586075038812,DOTA 2
1309,2018-08-02,651499,55650,No,-0.01126536980097792,-0.006551582555295754,DOTA 2
1310,2018-08-03,694766,53645,No,0.06641146033992373,-0.036028751123090785,DOTA 2
1311,2018-08-04,720867,64913,No,0.03756804449267803,0.21004753471898585,DOTA 2
1312,2018-08-05,708076,141206,No,-0.017743911151432923,1.175311570871782,DOTA 2
1313,2018-08-06,664267,68622,No,-0.061870477180415606,-0.5140291489030211,DOTA 2
1314,2018-08-07,662379,64470,No,-0.0028422306090774008,-0.06050537728425287,DOTA 2
1315,2018-08-08,651816,56309,No,-0.015947063539152095,-0.12658600899643246,DOTA 2
1316,2018-08-09,649636,55265,No,-0.0033445021294352673,-0.018540553019943506,DOTA 2
1317,2018-08-10,644892,44513,No,-0.007302550967003052,-0.19455351488283723,DOTA 2
1318,2018-08-11,672937,51695,No,0.043487901850232324,0.1613461236043403,DOTA 2
1319,2018-08-12,689527,55930,No,0.02465312503250683,0.08192281651997302,DOTA 2
1320,2018-08-13,633591,62734,No,-0.08112227657510152,0.12165206508135173,DOTA 2
1321,2018-08-14,633665,64898,No,0.00011679458830693434,0.034494851276819505,DOTA 2
1322,2018-08-15,638170,539368,No,0.007109434795988356,7.311011125150236,DOTA 2
1323,2018-08-16,649906,513169,No,0.01839008414685739,-0.04857351567019175,DOTA 2
1324,2018-08-17,674974,426077,No,0.038571731911999585,-0.16971407080318568,DOTA 2
1325,2018-08-18,749803,442019,No,0.1108620480196274,0.03741577226651516,DOTA 2
1326,2018-08-19,772173,238240,No,0.029834503196172868,-0.4610186439949414,DOTA 2
