,index,time,players,viewers,event,%chg_players,%chg_viewers
265,1830,2012-09-22,76003.0,0.0,0,-0.04167297120088764,0.0
266,1831,2012-09-23,62108.0,0.0,0,-0.1828217307211557,0.0
267,1832,2012-09-24,47990.0,0.0,0,-0.22731371159914981,0.0
268,1833,2012-09-25,53728.0,0.0,0,0.11956657637007706,0.0
269,1834,2012-09-26,55837.0,0.0,0,0.039253275759380646,0.0
270,1835,2012-09-27,60540.0,0.0,0,0.08422730447552707,0.0
271,1836,2012-09-28,78750.0,0.0,0,0.3007928642220019,0.0
272,1837,2012-09-29,75590.0,0.0,0,-0.04012698412698412,0.0
273,1838,2012-09-30,61531.0,0.0,0,-0.18599021034528374,0.0
274,1839,2012-10-01,106853.0,0.0,0,0.7365718093318816,0.0
275,1840,2012-10-02,50454.0,0.0,0,-0.5278185918972794,0.0
276,1841,2012-10-03,55539.0,0.0,0,0.1007848733499821,0.0
277,1842,2012-10-04,64513.0,0.0,0,0.1615801508849637,0.0
278,1843,2012-10-05,78075.0,0.0,0,0.21022119572799292,0.0
279,1844,2012-10-06,74258.0,0.0,0,-0.04888888888888887,0.0
280,1845,2012-10-07,60825.0,0.0,0,-0.18089633440168063,0.0
281,1846,2012-10-08,50502.0,0.0,0,-0.16971639950678175,0.0
282,1847,2012-10-09,49138.0,0.0,0,-0.027008831333412586,0.0
283,1848,2012-10-10,55654.0,0.0,0,0.13260612967560736,0.0
284,1849,2012-10-11,63568.0,0.0,0,0.14220002156179246,0.0
285,1850,2012-10-12,77429.0,0.0,0,0.21804996224515483,0.0
286,1851,2012-10-13,74182.0,0.0,0,-0.04193519224063336,0.0
287,1852,2012-10-14,63047.0,0.0,0,-0.15010379876519908,0.0
288,1853,2012-10-15,49123.0,0.0,0,-0.22085111107586408,0.0
289,1854,2012-10-16,49117.0,0.0,0,-0.00012214237729779587,0.0
290,1855,2012-10-17,54155.0,0.0,0,0.10257141112038592,0.0
291,1856,2012-10-18,54155.0,0.0,0,0.0,0.0
292,1857,2012-10-19,54155.0,0.0,0,0.0,0.0
293,1858,2012-10-20,71926.0,0.0,0,0.3281506786077002,0.0
294,1859,2012-10-21,61134.0,0.0,0,-0.15004309985262632,0.0
295,1860,2012-10-22,53315.0,0.0,0,-0.1278993686001243,0.0
296,1861,2012-10-23,47146.0,0.0,0,-0.11570852480540184,0.0
297,1862,2012-10-24,51291.0,0.0,0,0.08791838119882911,0.0
298,1863,2012-10-25,58770.0,0.0,0,0.145815055272855,0.0
299,1864,2012-10-26,106861.0,0.0,0,0.8182916453973115,0.0
300,1865,2012-10-27,103537.0,0.0,0,-0.031105829067667345,0.0
301,1866,2012-10-28,94851.0,0.0,0,-0.083892714681708,0.0
302,1867,2012-10-29,68806.0,0.0,0,-0.2745885652233503,0.0
303,1868,2012-10-30,65585.0,0.0,0,-0.046812777955410834,0.0
304,1869,2012-10-31,67128.0,0.0,0,0.023526721049020427,0.0
305,1870,2012-11-01,80988.0,0.0,0,0.20647121916338929,0.0
306,1871,2012-11-02,80851.0,0.0,0,-0.0016916086333778058,0.0
307,1872,2012-11-03,80029.0,0.0,0,-0.010166850131723804,0.0
308,1873,2012-11-04,71033.0,0.0,0,-0.11240925164627824,0.0
309,1874,2012-11-05,55038.0,0.0,0,-0.2251770303943238,0.0
310,1875,2012-11-06,50264.0,0.0,0,-0.0867400704967477,0.0
311,1876,2012-11-07,57112.0,0.0,0,0.13624064937131952,0.0
312,1877,2012-11-08,57776.0,0.0,0,0.011626278190222772,0.0
313,1878,2012-11-09,71233.0,0.0,0,0.23291678205483235,0.0
314,1879,2012-11-10,70404.0,0.0,0,-0.011637864472926918,0.0
315,1880,2012-11-11,61064.0,0.0,0,-0.13266291687972276,0.0
316,1881,2012-11-12,50344.0,0.0,0,-0.1755535176208568,0.0
317,1882,2012-11-13,43139.0,0.0,0,-0.14311536627999366,0.0
318,1883,2012-11-14,48419.0,0.0,0,0.12239504856394445,0.0
319,1884,2012-11-15,53423.0,0.0,0,0.10334785931142743,0.0
320,1885,2012-11-16,67952.0,0.0,0,0.2719615147034049,0.0
321,1886,2012-11-17,66968.0,0.0,0,-0.01448080998351775,0.0
322,1887,2012-11-18,57528.0,0.0,0,-0.14096284792736824,0.0
323,1888,2012-11-19,46954.0,0.0,0,-0.18380614657210403,0.0
324,1889,2012-11-20,51023.0,0.0,0,0.0866592835541169,0.0
325,1890,2012-11-21,56801.0,0.0,0,0.11324304725319956,0.0
326,1891,2012-11-22,63197.0,0.0,0,0.11260365134416639,0.0
327,1892,2012-11-23,64260.0,0.0,0,0.016820418690760564,0.0
328,1893,2012-11-24,63242.0,0.0,0,-0.015841892312480566,0.0
329,1894,2012-11-25,53968.0,0.0,0,-0.14664305366686692,0.0
330,1895,2012-11-26,41553.0,0.0,0,-0.23004372961755115,0.0
331,1896,2012-11-27,40644.0,0.0,0,-0.021875676846437098,0.0
332,1897,2012-11-28,45394.0,0.0,0,0.11686841846274976,0.0
333,1898,2012-11-29,50301.0,0.0,0,0.10809798651804203,0.0
334,1899,2012-11-30,64823.0,0.0,0,0.28870201387646377,0.0
335,1900,2012-12-01,73695.0,0.0,0,0.13686500161979542,0.0
336,1901,2012-12-02,56027.0,0.0,0,-0.2397448944975914,0.0
